,activityID,heart_rate,hand temperature (°C),hand acceleration X ±16g,hand acceleration Y ±16g,hand acceleration Z ±16g,hand gyroscope X,hand gyroscope Y,hand gyroscope Z,hand magnetometer X,hand magnetometer Y,hand magnetometer Z,chest temperature (°C),chest acceleration X ±16g,chest acceleration Y ±16g,chest acceleration Z ±16g,chest gyroscope X,chest gyroscope Y,chest gyroscope Z,chest magnetometer X,chest magnetometer Y,chest magnetometer Z,ankle temperature (°C),ankle acceleration X ±16g,ankle acceleration Y ±16g,ankle acceleration Z ±16g,ankle gyroscope X,ankle gyroscope Y,ankle gyroscope Z,ankle magnetometer X,ankle magnetometer Y,ankle magnetometer Z
935361,4,82.0,32.8125,-3.66757,4.8154,7.66639,0.468364,-0.623217,-0.885292,-1.40023,-17.9295,-45.3572,36.125,-0.188712,9.6955,-0.650892,0.00732215,0.377248,0.0855045,1.56962,-30.2413,-12.1928,33.75,9.61864,-0.758554,-3.0,0.00378357,0.00706366,-0.0806318,-28.4451,22.3713,39.6565
1601377,3,151.0,34.5625,-9.05785,3.40064,1.74034,-0.106201,-0.04973,-0.138957,41.0635,-36.4393,-18.7241,37.9375,2.32285,9.62022,0.556482,0.109132,0.0302408,-0.139417,-18.5439,-40.5308,-7.38076,33.6875,9.469,-0.111176,-3.12132,-0.0103228,-0.0186891,0.0388258,-67.216,20.1843,40.5777
125635,11,132.0,33.5625,-15.9189,7.7937,-0.95591,-1.31134,-0.259147,1.361,51.7583,-45.633,-26.3592,35.625,-3.51258,-0.233993,-11.6756,-0.163093,-0.114254,-0.0167046,31.1231,-13.4809,63.1734,34.5,9.54556,2.08865,1.76669,0.848786,0.274232,-0.150738,-61.8463,-28.6862,-23.7421
2345187,10,95.0,32.9375,-9.35044,2.82756,1.04511,0.0630108,0.069218,0.0609515,38.5479,-18.0604,-15.2872,37.625,1.73248,9.91883,-0.11344,0.0448976,0.0102261,-0.0269845,3.78147,-36.455,-6.40254,31.9375,9.30722,-0.524991,-3.46772,-0.00623698,0.00880405,-0.0310143,-20.7008,14.7283,25.0043
1770319,10,134.0,33.8125,-4.21411,5.60678,-6.08446,-0.837621,-1.91255,2.858,18.195,-20.0461,29.385,36.375,1.42676,7.02203,0.122763,-0.141418,-0.0486288,-0.431659,-8.21737,-40.6771,14.5476,34.0625,9.4303,-0.566883,-3.0803,-0.093696,-0.1539,-0.178502,-29.4025,-16.0041,21.6054
2181227,10,82.36363636363636,31.5,-9.10231,2.83117,1.66462,0.00179686,0.0253022,-0.0356882,31.8207,-28.7428,-10.7469,34.5,1.36884,9.62294,0.500469,-0.0256473,0.0362577,-0.0245834,-7.20589,-29.7264,-10.0423,31.25,9.42158,-0.336181,-3.42913,0.0319356,-0.0277044,0.02231,-15.5209,-0.393235,49.1516
2855762,10,145.0,30.8125,-15.9216,-0.245677,-0.466981,1.47339,-1.72433,-3.25156,46.621,6.81745,-25.5593,34.1875,0.450365,10.3776,0.287772,0.397218,-0.200999,0.0951902,0.4263,-41.487,-9.0764,31.8125,9.16922,-2.07585,-4.07694,0.697417,-0.011565,0.459832,-39.506,-8.28716,22.6956
1834469,8,75.0,33.5,0.176145,9.33616,3.20569,0.00924788,0.00349202,0.0171833,3.72176,-24.1444,-16.4921,35.875,0.656401,9.74075,0.874389,0.0191831,0.00345466,-0.0202877,4.22202,-25.2532,-4.48902,34.75,9.50777,-0.91036,-2.92301,0.0323407,-0.0125944,-0.00511811,-18.4177,-3.70713,11.5597
2276104,11,94.0,34.25,-8.20357,5.53794,-4.56601,0.728059,0.415812,0.133469,46.7517,-17.982,14.0917,37.4375,1.57298,8.53674,-4.10009,-0.120399,-0.266146,0.0307409,9.54375,-36.9445,11.5479,33.1875,9.2561,-2.73697,-2.21965,0.0579761,0.0121876,0.0392951,-30.2452,19.772,2.27177
59396,9,112.0,32.8125,0.528694,10.4154,1.1675,0.169295,0.159523,-0.0667696,-19.0773,-61.9752,23.9235,34.4375,1.57512,9.64603,-1.54808,-0.0173527,0.0906713,0.0326437,-41.6914,-53.0375,11.3904,33.1875,9.60238,-0.0800221,-2.38694,0.0680823,-0.082644,-0.120691,-62.3781,-20.0282,66.218
1566049,10,93.0,35.1875,-10.4189,9.1969,3.77871,3.47547,-0.932222,6.49476,49.8642,-20.5036,17.5127,37.75,1.39945,5.77403,-0.686815,-0.487682,-0.839853,-0.183511,-18.8258,-25.2175,34.4086,34.3125,9.27252,-1.05792,-3.27182,-0.179195,-0.139945,-0.433036,-20.0449,-27.7529,37.679
1801031,5,62.0,33.375,5.00353,-0.256004,8.23674,-0.03433,0.0251407,-0.0186177,13.8177,24.1953,-39.3776,35.5,0.570595,-1.19685,9.31083,-0.0291032,0.0155342,-0.0153214,37.6897,16.9975,-27.4798,34.5625,-0.0860244,-9.42919,-3.16148,0.0300362,-0.00659736,0.0146255,-16.4283,26.2709,-5.06243
2397852,0,122.0,33.0625,-11.652,15.2415,4.00926,0.762198,-0.841726,0.059895,29.8883,-42.1862,-40.1886,38.3125,-2.05414,10.6627,-3.28213,-0.221674,-0.0851792,-0.210963,16.0761,-47.0705,-31.4965,32.5,20.5565,-4.026,-11.1257,-0.292551,1.2576,-3.84216,-51.454,-0.00977974,8.03523
1727582,2,130.9090909090909,33.9375,0.827975,-12.9757,-0.634991,-1.0272,-0.0354078,-0.452174,7.0577,-23.5972,-44.8483,37.3125,-0.86867,4.34931,-6.41525,0.952731,-0.32494,-0.16142,-8.80844,-41.6846,12.2931,34.0625,24.5686,-6.2365,-3.85461,0.382426,-0.420355,-3.07862,-41.996,15.4115,27.4816
2795043,0,125.0,30.8125,0.804061,-5.38645,3.64963,0.43545,-0.627261,-1.00952,24.5834,26.7441,-8.31285,33.9375,0.711864,8.08881,1.61646,0.469594,0.643447,0.0335038,12.3615,-24.5522,24.3285,31.75,11.3283,-1.14626,-3.32736,0.769303,0.359347,1.14174,-26.2031,32.9896,12.3407
527671,10,95.0,34.5,-2.64934,5.57913,-7.79286,-0.0702721,0.0190068,-0.00591553,6.20556,-10.996,15.8509,38.125,2.08005,9.02702,-3.74401,-0.00974173,-0.0277179,-0.0221158,-5.66153,-21.9086,7.19862,35.3125,9.69262,-1.56802,-1.5664,0.0295918,-0.0196746,0.00662433,-1.26091,-5.76816,25.8897
996888,1,130.0,32.25,-11.0454,-0.291538,2.91613,-2.80275,0.323956,1.05285,38.7107,17.2119,-22.6392,36.6875,1.60528,13.9568,-9.96399,0.613583,0.207757,0.337299,17.1784,-45.8372,11.0676,34.3125,5.40414,-2.96416,-8.66361,-0.0365226,0.160691,-1.26484,-41.6943,-2.1415,-7.28497
677031,12,123.0,31.25,-12.7963,5.46555,0.253339,2.59173,-0.864997,-1.66253,37.551,-15.6838,-6.43131,36.1875,-2.05995,13.3533,-6.31122,0.137993,-0.341814,0.236746,-2.79094,-30.9828,-0.73764,34.3125,23.3474,8.86495,2.94669,-1.59974,0.27866,-2.80079,-18.3056,35.0933,26.5887
1021823,10,138.0,31.4375,-8.63849,6.76899,1.15794,2.02075,0.281812,-2.7911,16.2899,-10.8834,-38.4244,36.6875,-2.52838,8.90919,-1.11665,0.140283,-1.85108,-0.080002,9.00613,-32.2953,-10.2441,34.4375,8.94936,1.30977,4.62104,-2.59881,0.521255,1.2754,-44.1104,7.85358,2.61993
2686342,12,115.0,33.1875,-17.7008,-1.30294,-1.45225,1.94163,-1.57825,-3.46718,44.9236,-2.40255,-30.4867,37.5625,0.798748,12.2505,-0.989796,0.146175,-0.316653,0.0751763,-10.6484,-36.5598,-13.5526,33.25,9.75404,-2.22767,-4.53307,0.72349,0.0798701,0.79082,-40.7864,-11.8495,15.4618
1585300,3,106.72727272727272,34.875,-4.58908,5.29155,4.95686,1.29192,5.71934,-3.67794,13.7892,-28.9061,-23.8326,37.8125,2.96971,4.30326,-0.266377,-0.229218,0.492443,0.185679,-7.30647,-41.7182,-8.42387,33.9375,16.1701,-6.78144,-0.425702,2.10178,-0.649105,-2.56658,-45.4943,17.2559,26.1907
2538155,9,87.0,34.625,-0.409448,-5.25721,-4.14343,1.18904,-1.70267,0.494749,13.7766,38.2385,-12.6913,37.625,-0.0688206,9.78041,0.8224,-0.125793,-0.0635839,0.0972925,-4.6648,-37.3097,-0.957289,34.4375,9.12831,-0.629597,-4.47223,-0.0224236,0.00570822,0.00278678,-36.8164,-2.40253,11.7771
502154,10,90.0,34.4375,-8.86435,3.09735,1.93669,0.0288315,-0.0221962,0.0132674,27.0112,-23.1515,-29.7683,37.9375,0.311396,9.41407,-3.04162,0.0340757,-0.0374179,0.0105225,13.6518,-33.5274,-2.45283,35.1875,9.59978,-2.06732,-0.792464,0.00851979,-0.0356081,-0.031392,-39.0758,34.4352,6.45187
448273,9,91.0,34.125,-8.54051,4.70938,0.0502259,-0.0900128,0.0323675,-0.0241252,22.3814,-26.3376,1.96006,37.5,1.07182,8.98857,-4.34297,0.039943,0.00137601,-0.0345392,-10.2203,-24.3146,5.90042,34.8125,9.6574,-1.56842,-1.48958,0.00264415,0.017715,-0.00569976,-18.6134,-17.0977,36.3082
2728491,10,108.0,31.0,-3.70713,-5.0511,7.46815,-0.0357432,0.0217229,0.00966388,31.3153,26.9932,-26.1755,35.5625,0.827729,9.81106,0.219008,-0.0390213,-0.0240763,-0.00537239,16.4215,-33.5887,12.9867,31.5625,9.10048,-0.480055,-4.16473,0.0131253,0.023327,0.0203758,-30.7256,17.0243,22.8389
1778077,6,175.0,33.8125,-1.22605,19.6179,-2.31521,3.13528,-5.37712,-3.73048,7.04992,-45.7748,7.12291,36.4375,0.0642077,2.57054,-1.74606,-0.422611,-0.274696,-0.0503309,26.5586,-41.4281,-0.998667,34.125,1.4661,4.99402,-13.114,-1.46383,1.72435,3.51188,-48.298,-3.80259,-2.30301
1893346,4,90.0,34.0,-4.20578,-0.162416,10.6002,-1.2604,0.50482,-0.0049405,10.9237,-27.0274,-40.8983,36.4375,-0.406138,9.91579,-1.58485,-0.223113,0.078604,0.0393403,2.28732,-36.2675,-9.65711,35.0625,9.85695,-0.242314,-1.30282,0.0170803,0.0482061,-0.0652439,-34.1267,12.8732,41.9791
2232302,4,77.0,33.625,-3.74678,-0.638543,8.68427,0.483871,-0.280901,-1.24504,17.8424,8.21372,-48.8687,36.4375,-1.81561,9.19663,-2.8084,0.0372815,-0.147464,0.0531116,9.08613,-36.9157,0.264186,32.75,9.62762,-0.73384,-1.3793,-0.0855473,0.00238574,0.0120424,-35.6741,1.87996,42.5537
915732,9,83.0,32.5625,-8.6098,2.87534,2.78798,0.122285,-0.056541,0.132034,34.268,-12.4072,-9.48307,35.6875,0.480299,9.5941,1.37505,-0.0459681,-0.114012,0.0180534,-4.20097,-28.1819,-8.60024,33.4375,9.78249,-0.165902,-1.30405,0.0110115,-0.119854,-0.000665963,-6.01963,-3.57951,23.2288
302593,2,129.0,31.3125,-4.51253,3.25709,10.8534,0.190289,-0.309902,-0.0298422,-3.15904,-28.2122,-58.6409,35.4375,-0.0446437,5.20016,-8.2617,-0.305165,-0.108039,0.331449,-13.6933,-55.5972,30.1985,33.625,4.62626,2.55351,-0.254711,0.237113,-0.39931,1.13638,-57.7682,-22.6849,20.8489
2622119,1,95.0,34.375,-9.58127,-2.18064,0.866115,0.00789526,0.0466177,-0.0248932,41.0494,-17.1933,-3.74908,38.125,-0.239926,10.0777,0.160078,0.026314,-0.0380218,-0.033898,-11.2801,-34.124,22.3853,34.3125,9.55877,-0.420217,-2.53964,0.0225082,-0.00298704,0.022517,-29.8291,5.29292,-10.9004
1008738,1,109.45454545454544,31.9375,-6.66651,3.25176,-0.0707355,-0.40997,-1.3315,0.601995,24.1338,-10.1943,8.01615,36.75,3.0892,7.96562,-4.30309,-0.018414,0.659902,-0.185096,-7.53246,-12.9015,18.8273,34.4375,9.64688,2.1232,-2.55452,-0.133335,-0.0188527,-0.359307,-4.75267,-1.6304,31.0373
645129,10,125.0,32.0,0.809847,12.1499,0.203672,0.493059,-0.373038,-0.926194,18.6357,-30.0441,-6.02227,36.5625,3.49396,12.853,-5.24095,0.298481,-0.460479,-0.139025,14.8791,-18.9664,25.901,34.625,13.2482,-0.726664,-0.377473,-0.301746,0.833944,-2.05484,-52.2508,-14.86,-18.5982
1110976,10,108.0,32.9375,-8.36166,2.87895,3.40748,0.083832,-0.0762342,0.0799247,38.1994,-2.0429,-29.4254,35.0,0.387311,9.74107,0.792071,0.0148738,0.021492,-0.0206706,19.012,-33.1507,-3.91826,33.75,9.54345,1.28475,-2.0873,-0.0309462,0.00307864,0.0303105,-34.6557,15.1566,21.5508
1548623,11,93.0,35.3125,-7.8966,9.2959,-4.11224,0.233574,0.0488406,-0.117968,30.5487,-4.70805,13.1254,37.6875,-0.980847,5.88427,-7.77751,0.288504,-0.0962175,0.0578346,-10.073,-10.0582,28.3203,34.375,9.05289,1.78335,-2.32696,-0.18247,-0.40928,-0.050366,2.71135,-22.3477,28.9592
2142983,10,83.0,29.4375,-9.39456,2.43777,-0.147341,0.0342342,-0.0133788,0.0261566,31.8114,-27.8638,3.81456,31.625,2.07328,9.50331,-0.144636,0.00652986,-0.0341842,-0.0245943,-11.7328,-26.9786,-11.3584,29.4375,9.30217,0.198982,-3.78098,0.0242363,-0.00151387,0.0146579,-9.99648,-21.6621,46.5009
2047791,0,104.0,30.875,-0.388198,3.82036,1.13752,-0.775298,0.189993,2.97348,-6.12312,-41.4876,-14.6609,36.0625,-0.706808,2.88075,-0.793011,-0.185045,-0.0523141,-0.452997,-5.83604,-38.5418,-14.6359,34.8125,9.25361,-0.661447,-5.31972,-1.29011,-0.146396,-0.353307,-40.0661,19.9459,26.0648
492910,4,89.0,34.4375,-2.79125,10.528,2.34898,-0.676185,0.652715,0.280704,-8.68244,-41.6395,-13.4725,37.8125,-1.77126,8.81286,-3.85181,-0.177371,0.645934,-0.232484,-5.25692,-33.3208,7.31193,35.1875,9.88293,-2.86303,-1.20911,0.188444,0.0727939,-0.291431,-42.2593,-3.73767,31.8167
1334190,10,111.0,29.875,-4.34389,6.76289,8.45792,-0.521766,-0.173631,-0.360626,10.9675,-9.29692,-60.1658,35.125,-0.0484369,9.84278,-1.07476,0.108459,-0.239671,0.248562,16.049,-43.3522,-9.94414,33.0625,9.71494,0.185368,-2.42602,-0.0951103,0.0708032,0.0670128,-94.3523,32.166,21.0374
1893954,4,91.0,34.0625,-2.34008,6.76599,6.33263,0.332426,-0.439917,-0.613759,-8.16709,-26.509,-47.2932,36.4375,-0.504597,9.72284,-2.3217,-0.0847568,-0.554452,-0.012995,6.96436,-38.8903,-9.75068,35.0625,9.30349,-0.181668,-3.66283,-0.133373,-0.0341077,0.081683,-33.148,30.5777,37.4234
803660,10,158.0,28.625,-5.56323,-7.82577,-7.36793,0.489903,0.180932,-0.551551,42.6943,8.78358,22.4742,32.1875,-0.400006,5.72527,-8.73449,-0.0234503,0.615658,-0.913727,2.1239,-32.0274,34.3928,30.4375,9.75288,-1.83042,-2.02723,-0.043872,0.269178,-0.897547,-41.2767,21.3611,16.604
1620005,10,106.0,34.375,-3.09203,11.5325,-4.35571,1.46054,-1.3296,1.34594,5.98804,-49.5756,-8.33727,38.0,-0.38512,11.0959,0.309022,-0.155425,0.465194,0.338797,26.2467,-43.4937,11.9833,33.5625,10.1488,-2.94782,-4.98763,0.114272,-0.456336,-0.888968,-49.6926,-0.752231,4.35465
719281,0,125.0,30.3125,-11.4383,7.37736,3.07681,-1.13569,0.556934,-0.374306,32.0402,-17.4458,-13.7938,35.25,3.3221,5.93641,-9.1324,0.0764935,0.303229,-0.071748,-2.94202,-27.2022,1.83931,34.0625,4.67586,3.90079,-11.878,-0.457427,-0.463896,-2.83626,-28.3935,24.6975,21.9805
1855893,9,88.0,33.6875,-7.86434,3.41667,4.56774,0.0100908,-0.00347379,-0.0532207,23.78,-25.3522,-35.554,36.0625,0.715673,9.81194,0.294417,0.0294635,-0.0132384,-0.0415178,-7.3288,-31.5206,-16.5192,34.8125,9.60909,-0.272114,-2.11555,0.0115527,0.00210916,0.00756888,-37.3271,19.4704,42.102
1503994,4,89.0,35.3125,-4.00001,4.08083,5.85498,-0.643692,-0.0191113,0.00959717,-0.0970609,-39.2107,-25.7104,37.3125,-0.695839,9.61915,-1.04704,-0.13057,0.0169459,-0.0492735,0.384282,-36.5826,-11.0786,34.4375,9.77863,-1.12612,0.0525001,0.0115374,0.0483875,0.0749606,-46.0795,13.32,34.9868
2069057,0,109.0,30.125,-9.58722,5.63912,1.26301,-0.73168,0.0987718,2.64355,48.9765,-1.98488,-10.5502,35.5625,-0.26137,7.58922,-0.335594,0.385924,0.196908,-0.193984,0.176052,-40.6065,20.8098,34.4375,9.46711,4.59395,-2.76464,1.06875,-0.401803,-0.80717,-40.4405,-18.5753,10.7903
1783067,10,85.0,33.0625,-5.7089,3.72291,6.75428,0.0190586,0.00613084,-0.0143561,39.3776,-34.0187,-58.8923,35.0,0.792472,9.87833,-0.982199,0.018917,0.000381709,0.00558408,-7.0204,-39.9197,-11.8162,34.125,9.2897,-0.291719,-4.12537,0.00755772,-0.0656245,-0.0301005,-33.278,27.2515,42.3909
1312997,12,114.0,31.0625,-10.3756,-0.261534,2.61816,-0.045604,1.25989,-1.58659,30.7433,-24.8561,-36.8834,35.625,1.53751,9.83441,-1.54937,0.058166,-0.911201,-0.0652965,-4.55794,-38.8478,-13.7792,33.4375,0.520612,-5.1977,-1.05909,-1.71219,-0.0940415,1.83126,-37.2276,-19.4728,22.7166
670983,12,122.0,31.4375,-11.9832,5.57793,0.803962,1.98539,-1.26356,-1.68665,45.8183,-2.74794,-8.81687,36.3125,-1.99894,12.6521,-4.17818,0.378035,-0.162336,0.0187957,-7.59978,-35.4136,12.5444,34.4375,17.3094,31.8747,-1.88878,-1.27306,-0.600464,1.1313,-23.5329,32.8373,27.5976
131008,11,139.0,33.625,-3.16503,9.15877,1.65523,-0.528003,0.868624,0.91213,56.2915,-14.5481,15.3548,35.625,-0.558327,6.96623,-9.05116,0.293985,0.0342031,-0.1173,11.6672,-11.4608,59.939,34.5625,9.07762,0.200405,-3.78329,-0.00492928,0.345345,-0.369733,-70.4217,-29.3402,-18.1089
1006978,10,118.0,31.9375,-2.47155,9.40241,-0.182598,0.0229572,-0.0105346,0.0453199,9.49667,-23.7363,10.1209,36.75,-0.586688,9.96504,0.0379993,0.110397,0.0296511,-0.0797895,-1.5521,-24.4872,17.554,34.4375,9.8658,0.390862,0.198338,0.00363104,-0.0303494,-0.0132376,-17.0438,-4.93093,29.7411
1322288,12,113.0,30.4375,-7.81904,1.07873,1.99765,-1.5667,-1.84371,1.91901,47.5371,10.5038,-7.34223,35.375,-0.09403,5.28788,-0.905896,0.107654,0.506551,-0.310983,5.47444,-28.9491,32.2018,33.25,8.75066,0.617944,-3.51911,-0.360542,-0.133766,-0.460238,-35.9254,-20.0833,12.3681
1434298,5,79.0,34.875,0.977085,7.64717,5.95599,-0.0178403,-0.0039723,0.00656141,-9.62538,8.32523,-33.5909,36.6875,-0.0332106,1.51584,9.25235,0.0263867,-0.0101475,0.000787682,38.7689,6.38345,-28.399,34.125,-0.277254,-9.14994,-4.67017,-0.0275738,0.00284957,0.0208644,-14.4352,27.9706,-6.19205
1849145,9,78.0,33.625,-7.54947,4.06131,4.8012,-0.0283044,0.0336012,0.0410616,22.5335,-30.8535,-11.2402,36.0,1.31646,9.84561,-0.00457584,0.0178976,0.0769911,-0.00973784,-11.4475,-24.2929,0.0496452,34.8125,9.13482,-0.859657,-4.20061,0.017422,-0.0287926,0.023837,0.668032,0.18045,37.2939
1450080,8,78.0,34.9375,-0.521117,7.28347,6.39662,0.0255927,-0.00530905,-0.0388724,6.50574,-25.4126,-20.427,36.8125,0.453423,9.52151,1.76201,0.0401416,0.053334,-0.0128133,0.490011,-23.8243,-5.93314,34.125,8.7617,-3.17722,-3.72698,0.0437131,-0.0293179,-0.0107592,-25.7242,2.6063,20.6039
1290616,10,122.0,32.125,-7.69929,4.25217,4.79832,-0.729271,-0.0657183,0.521703,48.1776,-28.4019,-50.4142,35.6875,-1.11089,10.4957,0.297824,-0.49468,0.189932,0.265068,14.6462,-46.5269,-7.82081,33.5625,10.46,3.0883,-0.468332,0.817519,0.103649,-1.37656,-50.7877,48.5373,22.7318
1416348,5,95.0,34.6875,-8.87825,3.01811,1.55188,0.225612,0.0853989,0.0285024,50.5997,13.1952,-6.44613,36.3125,1.26877,10.2663,0.922496,0.179512,-0.0341648,-0.0101317,3.43644,-39.1834,24.7725,34.0,9.5233,0.378003,-2.62213,0.0194782,0.00924818,0.0171095,-37.983,-49.4633,12.3949
2649939,1,137.0,34.0,-5.63909,-0.172622,-0.23623,0.193148,0.547925,0.621243,25.8821,-62.082,-48.8524,38.0,0.975801,3.38609,-3.20359,0.297362,0.209432,-0.419049,-24.6532,-27.5862,38.6117,33.9375,0.436651,-5.91111,2.68766,-0.815723,-1.377,-3.72094,-57.2926,25.006,-33.713
1132085,8,75.0,33.0,-2.39721,6.54397,6.90984,-0.00977313,-0.00454979,-0.0192554,8.56551,-20.0639,-22.8258,35.125,0.874292,9.68246,-2.06427,0.0197743,-1.60642e-05,0.0224542,2.5144,-23.9096,4.09274,33.875,9.62817,1.689,-0.506767,0.0604138,-0.04113,0.00335328,-6.65442,-5.55104,21.8151
2621562,10,96.0,34.375,-9.61399,-1.83822,0.941444,0.00605587,0.0174333,0.0393172,40.5737,-18.2853,-4.52889,38.125,0.132815,9.92409,-0.103716,0.0124716,-0.00670145,-0.00747148,-12.7287,-32.9107,23.2144,34.3125,9.71426,-0.156671,-2.38532,0.0239526,0.016348,0.0124615,-29.9665,5.16769,-12.0353
1520466,4,92.0,35.4375,-3.8165,0.386064,8.64128,0.800374,-1.10491,0.644336,6.38157,12.5459,-52.5463,37.5,1.92163,9.36482,-3.98031,0.124314,0.347865,0.0209827,6.69866,-40.3092,-0.156171,34.5,9.55093,0.190492,-2.9294,0.127869,-0.146208,0.333396,-44.2442,35.0807,23.3378
1421108,5,71.0,34.75,0.692164,7.08578,6.56941,-0.0175037,0.0319561,0.00521885,-8.76212,8.65162,-33.3321,36.4375,-0.262544,1.70456,9.20887,0.0510917,0.0218093,-0.0308661,38.7999,4.18972,-28.2453,34.0625,-0.564953,-9.22751,-4.24815,0.010499,0.0231679,-0.00168926,-13.9329,28.2022,-6.47421
2668336,10,144.0,33.5625,-9.75569,-2.45041,0.248614,1.13669,0.471112,0.598498,38.0429,-4.75906,-21.141,37.8125,-3.37314,8.42994,-0.00749215,-0.0262232,-1.0923,0.200399,-3.97643,-37.3323,-3.63145,33.5625,9.45509,1.44128,-2.59084,-0.62099,0.518809,-0.275199,-17.0456,9.5783,-0.50661
1569315,10,98.0,35.125,-9.53804,3.38888,4.23486,-0.727321,0.28275,1.62093,56.0959,3.0767,-38.0228,37.75,1.73775,9.45095,-2.4738,-0.342369,-0.319809,-0.0424058,19.3424,-46.971,4.48177,34.25,8.88157,-2.99002,-3.49537,-0.181217,-0.237973,-0.626168,-66.3535,16.8615,19.8771
1284200,10,123.0,32.125,-9.66104,2.22186,0.927043,-0.116912,-0.737012,0.0827109,31.8467,-12.7354,-10.1878,35.625,1.50529,9.61884,-0.0391387,-0.449798,-0.44084,-0.30737,2.26491,-28.7889,-7.44365,33.5,9.62536,2.00472,-1.97516,0.0367737,-0.0715197,-0.169509,5.91901,-1.18215,13.3444
1384084,2,137.0,28.5,-8.06429,-3.71441,4.62729,-0.0054614,0.0938619,0.058346,37.7016,6.41296,-43.1238,33.875,0.193337,8.86049,-6.99149,-0.252352,0.193343,-0.342154,5.38491,-43.7561,12.4036,32.75,5.18825,10.9049,-0.493723,0.14003,0.297778,-0.0972404,-39.1168,-19.7942,12.782
2652942,1,168.8181818181818,33.9375,-9.31328,-1.68947,0.868472,-0.222349,0.0360391,-0.168622,32.0588,11.5625,-30.5454,38.0,-0.130257,10.0387,0.00730802,0.0344276,0.0466673,0.0604609,-0.556559,-26.7476,-10.013,33.875,9.15934,-1.01892,-3.31181,-0.0118302,0.0174833,-0.000225863,-24.8059,0.788654,30.963
1217234,10,116.0,33.625,-10.9847,3.20793,3.94439,0.10916,-0.519776,0.352547,45.2057,15.832,-19.5744,36.0,4.59767,11.0893,-3.82127,0.17134,0.69566,0.260433,7.75264,-40.7503,14.3771,34.375,9.57842,3.9851,-2.68254,-0.0100427,-0.481177,-1.45906,-54.1489,0.0869201,-4.73925
2823033,10,165.0,30.8125,1.1378,-6.68689,7.00742,-0.0223397,0.00684887,-0.0223939,17.5085,17.0497,-38.1606,34.0625,-0.768737,9.58251,-0.932079,0.00604408,-0.0318988,-0.0172789,16.7808,-31.6673,12.8373,31.625,6.47455,-7.35513,-1.79503,0.00316694,-0.0174384,-0.0225706,-12.0642,23.2791,14.6711
2630489,10,149.0,34.125,-7.81694,-5.70966,2.36697,-0.0192938,-0.204821,-0.0575976,28.9879,18.0755,-0.788971,38.0625,0.192434,9.69431,-0.643983,-0.193297,0.0212392,-0.0629978,4.21,-23.6,18.0622,34.0625,9.21956,-0.444725,-3.93219,0.0548665,0.0444268,0.0774007,-7.98984,33.1982,-1.77864
1322945,12,107.0,30.4375,-6.30172,4.22167,2.62557,2.51058,1.0291,-1.46373,45.9478,17.4143,-6.85599,35.375,-0.228325,8.2653,-0.569519,0.142926,-0.156781,0.248147,11.9871,-25.4495,32.2273,33.25,17.459,0.175219,-2.46231,1.72059,-0.340031,6.32888,-35.5134,-22.4611,-1.10174
1342537,0,124.54545454545456,29.6875,-6.00699,3.7813,0.322231,0.200503,0.828919,-1.75271,42.3287,-25.8278,-8.94859,34.9375,-0.648057,2.47136,-0.0549177,0.218641,-0.14361,0.0449028,-8.3894,-39.6161,-7.1743,33.0625,14.4983,0.281857,-3.95974,2.6973,-0.326515,6.02121,-42.3347,6.41127,25.7889
2321593,3,152.0,33.5,-9.32094,2.78731,0.814767,0.353303,-0.0345479,0.0847898,40.4559,19.8063,-22.7384,37.75,1.40792,9.84007,-0.77732,-0.0149263,-0.0345849,-0.0441845,15.5288,-25.6888,12.9357,32.375,9.37778,-0.714345,-3.58159,0.038682,-0.00426977,0.0320003,-26.5309,-22.1554,-7.45294
2016498,12,100.0,32.4375,-9.96015,2.4901,0.960145,-0.742503,-1.27622,2.31492,47.0038,-19.4933,1.23962,36.6875,0.52693,3.5776,-2.9413,-0.288529,0.081161,0.133297,-13.7467,-37.995,-11.7329,35.0,10.151,3.60869,-3.5233,-0.995115,0.0873202,-0.805652,-31.2079,31.23,29.4869
2080653,2,82.0,29.8125,-4.16657,1.46373,1.58921,1.36312,-0.682024,-0.26134,49.6262,-18.2807,-17.1455,35.3125,1.54496,6.29267,-7.42331,0.552886,-0.369609,0.823864,3.01412,-12.1101,48.5866,34.3125,7.05403,4.12595,0.609398,-0.927237,-0.293881,1.80624,-28.9065,-29.3004,17.9349
379775,10,97.0,33.375,-6.65239,6.57951,2.92027,-0.00800151,0.024291,-0.00576726,17.5458,-41.4565,-19.0944,36.5,0.543714,9.48944,-2.92149,-0.00973873,0.00852981,-0.0294236,-17.5066,-33.822,9.08663,34.1875,9.68089,-1.07025,-2.07128,-0.0432914,-0.00808314,0.0104799,-45.9844,-0.910772,61.8318
2448488,10,100.0,32.5,-0.105847,9.38146,3.77862,-0.490567,0.204252,0.00543806,17.6679,-32.7099,-20.799,37.0625,1.72254,9.61553,-0.422402,-0.0171522,0.00309608,0.0262588,6.18411,-37.2084,12.513,32.0,9.13407,0.0531957,-4.39923,0.108375,-0.00561614,-0.00957899,-25.3361,7.82821,7.97618
